🔭 Listening for ESP32S2 Debug/Info messages on 10.10.5.93 port 4210...

[03:37:37 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:37:42 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:37:47 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:37:52 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:37:57 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:38:02 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:38:07 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:38:12 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:38:17 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:38:22 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:38:27 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:38:32 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:38:37 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (8ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (12ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (16ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (20ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (24ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (28ms < 33ms)
[03:54:35 - 192.168.137.91] 🛩️ [HID] Axis(3) HMD_OFF_BRT = 48461
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (8ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (16ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (24ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (28ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (32ms < 33ms)
[03:54:35 - 192.168.137.91] 🛩️ [HID] Axis(3) HMD_OFF_BRT = 45548
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (4ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (8ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (12ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (16ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (20ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (24ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (28ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (32ms < 33ms)
[03:54:35 - 192.168.137.91] 🛩️ [HID] Axis(3) HMD_OFF_BRT = 47277
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (4ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (8ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (12ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (16ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (20ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (28ms < 33ms)
[03:54:35 - 192.168.137.91] 🛩️ [HID] Axis(3) HMD_OFF_BRT = 48221
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (8ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (12ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (16ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (20ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (24ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (28ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (32ms < 33ms)
[03:54:35 - 192.168.137.91] 🛩️ [HID] Axis(3) HMD_OFF_BRT = 46989
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (4ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (8ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (12ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (16ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (20ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (24ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (28ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (32ms < 33ms)
[03:54:35 - 192.168.137.91] 🛩️ [HID] Axis(3) HMD_OFF_BRT = 45804
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (4ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (8ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (12ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (20ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (28ms < 33ms)
[03:54:35 - 192.168.137.91] 🛩️ [HID] Axis(3) HMD_OFF_BRT = 45892
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (8ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (12ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (16ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (20ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (24ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (28ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (32ms < 33ms)
[03:54:35 - 192.168.137.91] 🛩️ [HID] Axis(3) HMD_OFF_BRT = 44612
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (4ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (8ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (12ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (16ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (20ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (24ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (28ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (32ms < 33ms)
[03:54:35 - 192.168.137.91] 🛩️ [HID] Axis(3) HMD_OFF_BRT = 47869
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (4ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (12ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (20ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (28ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (32ms < 33ms)
[03:54:35 - 192.168.137.91] 🛩️ [HID] Axis(3) HMD_OFF_BRT = 47485
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (4ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (8ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (12ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (16ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (20ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (24ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (28ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (32ms < 33ms)
[03:54:35 - 192.168.137.91] 🛩️ [HID] Axis(3) HMD_OFF_BRT = 48669
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (4ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (8ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (12ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (16ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (20ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (24ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (28ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (32ms < 33ms)
[03:54:35 - 192.168.137.91] 🛩️ [HID] Axis(3) HMD_OFF_BRT = 45972
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (8ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (16ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (24ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (28ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (32ms < 33ms)
[03:54:35 - 192.168.137.91] 🛩️ [HID] Axis(3) HMD_OFF_BRT = 44380
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (4ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (8ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (12ms < 33ms)
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (18ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (22ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] ❌ USB Stopped
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (30ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] 🛩️ [HID] Axis(3) HMD_OFF_BRT = 48413
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (8ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (12ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (16ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (20ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (24ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (28ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (32ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] 🛩️ [HID] Axis(3) HMD_OFF_BRT = 48549
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (4ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (8ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (12ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (16ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (20ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (24ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (28ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (32ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] 🛩️ [HID] Axis(3) HMD_OFF_BRT = 48021
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (4ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (12ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (20ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (28ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (32ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] 🛩️ [HID] Axis(3) HMD_OFF_BRT = 44516
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (4ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (8ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (12ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (16ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (20ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (24ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (28ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (32ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] 🛩️ [HID] Axis(3) HMD_OFF_BRT = 43556
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (4ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (8ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (12ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (16ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (20ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (24ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (32ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] 🛩️ [HID] Axis(3) HMD_OFF_BRT = 47437
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (8ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:35 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (12ms < 33ms)
[03:54:35 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:36 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (16ms < 33ms)
[03:54:36 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:36 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (20ms < 33ms)
[03:54:36 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:36 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (24ms < 33ms)
[03:54:36 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:36 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (28ms < 33ms)
[03:54:36 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:36 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (32ms < 33ms)
[03:54:36 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:36 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:36 - 192.168.137.91] 🛩️ [HID] Axis(3) HMD_OFF_BRT = 47765
[03:54:36 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:36 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (4ms < 33ms)
[03:54:36 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:36 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (8ms < 33ms)
[03:54:36 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:36 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (12ms < 33ms)
[03:54:36 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:36 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (16ms < 33ms)
[03:54:36 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:36 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (20ms < 33ms)
[03:54:36 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:36 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (24ms < 33ms)
[03:54:36 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:36 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (28ms < 33ms)
[03:54:36 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:36 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (32ms < 33ms)
[03:54:36 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:36 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:36 - 192.168.137.91] 🛩️ [HID] Axis(3) HMD_OFF_BRT = 46348
[03:54:36 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:36 - 192.168.137.91] [DCS] ⚠️ SKIP: HMD_OFF_BRT rate limited (4ms < 33ms)
[03:54:36 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[03:54:36 - 192.168.137.91] ❌ [HID] Not ready, cannot send HID report.
[04:04:21 - 192.168.137.12] ❌ USB Stopped
[04:04:21 - 192.168.137.12] 🔌 USB Started
[04:04:21 - 192.168.137.12] [HID EVENT] SET_IDLE: Interface 0 → no periodic reports required
[04:04:21 - 192.168.137.12] Connected to WiFi network MyHotspotNetwork with IP 192.168.137.12
[04:04:21 - 192.168.137.12] =================== [STARTING DEVICE] ===================
[04:04:21 - 192.168.137.12] SRAM free:     71 KB, largest:     47 KB, frag:  33.0%
[04:04:21 - 192.168.137.12] PSRAM free:   2028 KB, largest:   2015 KB, frag:   0.6%
[04:04:21 - 192.168.137.12] I²C Initialized using the ESP-IDF Library (Fast mode)
[04:04:21 - 192.168.137.12] Using SDA 8 and SCL 9 for I2C
[04:04:22 - 192.168.137.12] 🔎 === Discovered I2C Devices ===
[04:04:22 - 192.168.137.12] 📋 Address    | Device Description
[04:04:22 - 192.168.137.12] ──────────────|─────────────────────────────
[04:04:22 - 192.168.137.12] 📡 0x26       | Brain / IRCool Panel
[04:04:22 - 192.168.137.12] ────────────────────────────────────────────
[04:04:22 - 192.168.137.12] Initializing PCA_0x26 inputs and cached port states
[04:04:22 - 192.168.137.12] Initializing Displays
[04:04:22 - 192.168.137.12] Initializing LEDs
[04:04:22 - 192.168.137.12] PCA9555 0x26: 0 pins set as OUTPUT (LED)
[04:04:22 - 192.168.137.12] ✅ Lock/Shoot detected, initializing...
[04:04:22 - 192.168.137.12] ✅ Caution Advisory detected, initializing...
[04:04:22 - 192.168.137.12] ✅ Left & Right Annunciators detected, initializing...
[04:04:23 - 192.168.137.12] 🔆 Turning ALL LEDs ON (simultaneously)
[04:04:24 - 192.168.137.12] ⚫ Turning ALL LEDs OFF (simultaneously)
[04:04:25 - 192.168.137.12] ⚫ WS2812 All OFF
